id,datum,duur,Video,V1_1,V1_2,V1_3,V1_4,V1_5,V1_6,V1_7,V1_8,V1_9,V1_10,V2a,V2b,V3,V4_1,V4_2,V4_3,V4_4,V4_5,V4_6,V5_1,V5_2,GL_pre,V5_4,PVV_pre,SP_pre,V5_7,V5_8,leftright,V7_1,V7_2,V7_3,V7_4,V7_5,V7_6,V7_7,V7_8,V7_9,V8_1,V8_2,V8_3,V8_4,V8_5,V8_6,V9_1,V9_2,V9_3,V9_4,V9_5,V9_6,V9_7,V9_8,V9_9,V9_10,V10_1,V10_2,V10_3,V10_4,V10_5,V10_6,V11,V12_1,V12_2,V12_3,V12_4,V12_5,V12_6,V12_7,V12_8,V12_9,V12_10,V12_11,V12_12,V13_1,V13_2,V13_3,V13_4,V13_5,V13_6,V13_7,V13_8,V14_1,V14_2,GL_post,V14_4,PVV_post,SP_post,V14_7,V14_8,V15,V16_1,V16_2,V16_3,V16_4,V16_5,V16_6,V16_7,V16_8,V16_9,V16_10,V16_11,V16_12,V16_13,V16_14,V16_15,V16_16,V16_17,V16_18,V16_open,V17_1,V17_2,V17_3,V17_4,V17_5,V17_6,V17_7,V17_8,V17_9,V17_10,V17_11,V17_12,V17_13,V17_14,V17_15,V17_16,V17_17,geslacht,geboortedatum,geboortejaar,lft4,opleiding,opl3,pcc,gemnr,provincie,werksituatie,TK2017,Geboorteland_zelf,Geboorteland_vader,Geboorteland_moeder,video_2,video_3,video_4,V4_2B,V4_5B,INDEX_CYNICISM,INDEX_POPULISM,INDEX_POPULISM2,V7_3B,V7_6B,V7_7B,INDEX_MIGRATION,INDEX_CLIMATE,INDEX_HEALTH,INDEX_AUTHO,POS_AFFECT,NEG_AFFECT,FEAR,ANGER,BIG5_O,BIG5_C,BIG5_E,BIG5_A,BIG5_N,catchvar,beeld,tekst,stem
3402193638db9b3eb97dd80e40e8aecd,28-Jun-17,11,7,0,1,1,1,1,0,0,1,0,0,3,3,2,3,3,2,3,4,3,13,14,3,3,14,3,15,14,6,4,4,2,4,4,3,3,4,4,4,4,3,3,2,4,2,4,2,5,3,4,4,3,2,2,3,4,4,3,1,1,1,4,2,6,7,9,10,4,5,4,5,9,8,13,4,9,14,15,15,4,16,13,14,3,3,15,3,16,15,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29-Aug-80,1980,2,5,2,9642,47,20,3,1,1,1,1,3,1,3,3,2,-2,-2,-2,4,3,3,3.00,2.00,2.00,8.00,2,4,7,9,-1,2,2,1,-1,1,0,0,0
340a3b9e70875fd4da79da4a43e61598,28-Jun-17,13,9,0,0,0,0,1,0,0,0,0,0,#NULL!,4,2,2,4,3,2,4,2,15,15,8,18,7,1,19,11,6,1,5,1,4,4,3,4,2,4,4,3,2,3,1,2,2,4,2,2,4,4,4,4,2,1,3,5,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,15,6,17,17,16,17,14,19,12,17,15,15,10,17,7,1,18,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,18-Oct-84,#NULL!,1,5,2,2665,1621,28,3,1,1,1,1,3,3,9,2,2,-5,-8,-6,5,3,2,2.00,2.00,-1.00,6.00,0,2,1,7,2,2,2,3,-2,1,0,0,0
34395ab1cb953b79eab28d3a0411550f,28-Jun-17,9,2,0,1,1,1,0,0,0,0,0,0,#NULL!,3,1,4,3,4,4,2,4,13,20,20,20,1,17,17,15,2,2,2,3,5,4,2,4,4,5,3,2,2,4,2,3,2,5,1,3,4,5,2,4,2,1,5,5,5,1,1,1,2,1,1,10,1,16,10,11,1,1,1,21,11,20,17,17,10,10,20,10,20,13,20,20,20,1,17,13,17,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,07-Feb-68,#NULL!,2,7,3,2595,518,28,4,1,1,1,1,1,2,9,3,4,5,5,3,3,4,2,-2.00,4.00,2.00,4.00,2,5,4,16,2,3,0,3,-3,1,0,0,0
344bda6e2aeef2e57451d34e26b19dc6,03-Jul-17,10,1,0,1,1,0,0,0,1,0,0,0,4,#NULL!,1,1,4,2,1,4,2,10,16,13,5,1,1,21,3,6,2,5,4,3,5,1,4,3,5,5,5,2,4,1,1,1,5,1,1,5,4,4,4,3,1,4,5,5,2,1,1,2,1,1,9,6,1,16,5,5,1,5,5,5,21,21,21,21,17,21,17,21,13,16,14,12,1,1,21,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,23-Jul-49,#NULL!,4,3,1,1394,1696,27,8,1,1,1,1,1,1,1,2,2,-8,-11,-7,2,5,2,0.00,4.00,1.00,9.00,1,3,9,4,3,2,3,4,-3,1,0,0,0
34a29970ed4fcfe80b012aaed8f92c3e,28-Jun-17,10,8,1,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,3,4,4,4,3,2,4,6,9,6,6,9,8,6,22,7,2,5,2,5,5,2,2,4,5,3,5,1,4,2,4,4,5,2,1,4,5,4,4,4,1,4,5,5,4,1,1,1,1,1,1,1,17,17,1,1,1,1,9,3,21,10,17,4,10,21,1,19,7,11,11,8,11,9,9,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,05-Sep-85,#NULL!,1,5,2,3263,584,28,3,9,1,1,1,3,2,9,2,4,3,4,3,4,4,4,2.00,5.00,4.00,6.00,0,4,6,10,4,1,0,3,-2,1,0,0,0
34b2b903c1cbad56b04e9383b43df106,04-Jul-17,14,1,0,1,1,1,1,0,0,0,0,0,#NULL!,1,3,4,3,5,4,2,4,13,8,8,12,2,13,16,10,5,2,3,3,5,4,2,3,3,4,2,4,3,3,2,3,4,2,4,3,4,2,2,4,4,1,4,4,5,1,1,1,2,11,1,19,1,3,3,3,1,11,1,17,15,17,6,17,15,5,18,5,17,14,7,7,13,2,15,17,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,21-Jun-71,#NULL!,2,6,3,3742,308,26,3,1,1,1,1,1,1,1,3,4,6,5,3,3,4,3,-1.00,4.00,1.00,6.00,3,3,2,12,-1,-2,-2,3,0,1,0,0,0
34cc9724f58959e40de875c993743ec4,03-Jul-17,8,6,0,1,0,1,1,0,1,0,0,0,3,3,3,3,3,3,3,3,3,13,17,18,19,4,18,16,11,8,3,3,3,4,4,4,4,5,5,4,5,3,3,3,4,3,3,4,4,4,1,4,3,5,2,4,4,4,3,3,3,3,6,13,6,4,6,6,4,9,5,4,9,5,17,17,15,15,16,17,14,17,10,18,18,18,2,18,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,13-Jan-71,1971,2,3,1,1931,373,27,3,4,1,1,1,2,3,9,3,3,0,1,1,3,2,2,0.00,1.00,3.00,9.00,3,2,5,7,-3,-2,1,2,1,1,0,0,0
34e38ea1528a8bf8a2f7ce1ff911beb9,27-Jun-17,11,3,0,1,1,1,0,0,0,1,0,0,4,4,2,3,4,5,3,4,4,9,16,21,12,1,12,2,8,2,1,2,4,5,4,1,3,5,5,5,3,5,3,2,4,3,4,1,1,4,4,2,5,3,1,4,4,4,2,2,3,2,1,8,8,1,1,5,1,1,1,1,1,1,21,13,20,20,9,21,16,13,8,17,21,10,1,10,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,06-Jul-46,#NULL!,4,3,1,9744,14,20,8,5,1,1,1,1,3,9,2,2,1,1,1,2,5,3,-4.00,5.00,4.00,10.00,1,0,2,1,3,1,-1,3,-4,1,0,0,0
34e54896cd6c0a378bcf6316f1fdbbe4,28-Jun-17,155,5,0,1,1,1,0,0,0,0,0,0,#NULL!,2,3,3,4,4,3,2,4,11,11,14,9,14,14,10,14,8,4,4,3,5,5,2,2,5,4,5,5,4,5,4,4,4,4,2,3,5,4,4,4,3,1,5,5,5,3,3,5,1,5,17,10,10,17,17,10,13,6,13,13,10,21,14,21,21,21,21,15,21,10,10,17,7,17,16,10,13,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10-Apr-50,#NULL!,4,2,1,3421,589,26,8,5,1,1,1,2,2,9,2,4,2,6,6,3,4,4,2.00,5.00,4.00,11.00,5,6,13,13,1,1,0,4,-2,1,0,0,0
34fc24f1e24730f860a720f5782c5cf4,27-Jun-17,11,7,0,1,0,1,0,0,1,1,0,0,4,4,2,4,2,3,4,3,5,13,9,9,10,4,13,8,13,4,4,4,3,4,4,2,3,4,4,5,5,3,5,4,4,3,5,2,2,4,5,4,2,2,3,4,4,4,2,1,1,1,4,2,9,2,10,5,5,3,6,3,11,5,19,14,17,14,12,18,18,16,11,10,10,11,4,14,7,12,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,12-Jan-54,#NULL!,3,6,3,4141,545,28,3,10,1,1,1,3,1,3,4,3,5,9,7,3,4,3,2.00,3.00,2.00,10.00,2,3,3,9,3,3,1,1,0,1,0,0,0
34ff0bf8aa7fa4731e572525a51333df,28-Jun-17,15,6,0,1,1,0,0,1,1,1,0,0,3,1,3,3,3,3,3,3,4,17,17,14,15,12,15,17,14,4,3,3,4,5,5,2,4,4,4,3,4,3,3,3,2,1,4,1,3,5,4,5,4,2,1,4,5,5,5,3,3,3,1,10,1,10,6,16,3,1,1,9,1,1,18,13,16,16,13,18,5,18,18,18,15,18,12,15,18,14,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19-Aug-67,1967,2,4,2,3621,1904,26,3,3,1,1,1,2,3,9,3,3,1,0,0,2,4,2,-1.00,5.00,1.00,7.00,1,3,12,3,1,2,4,4,-3,1,0,0,0
3545f10a7f8cbfe08ce339e916cc48d6,27-Jun-17,8,7,0,1,0,0,0,0,1,1,0,0,1,#NULL!,4,5,2,5,4,2,4,22,22,22,22,22,22,22,22,8,3,3,3,3,3,3,4,5,5,5,4,3,4,3,4,3,4,3,5,3,3,3,2,2,1,4,4,4,4,4,3,1,6,7,7,10,10,11,8,5,5,8,10,10,17,10,10,14,10,14,10,18,22,22,22,22,22,22,22,22,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11-Nov-53,1953,3,2,1,8805,70,21,10,23,1,1,1,3,1,3,4,4,8,10,7,3,3,2,0.00,0.00,3.00,9.00,3,4,10,10,-2,2,0,2,1,1,0,0,0
35841322c347f8cac31affbe11418d89,06-Jul-17,8,4,0,1,0,1,1,1,0,0,0,0,#NULL!,2,3,3,4,2,3,4,3,16,22,17,15,15,22,16,22,8,4,3,3,4,4,2,4,4,4,4,4,3,4,2,3,2,4,2,4,4,4,5,5,2,2,4,4,6,4,3,3,3,7,9,8,11,10,12,6,5,4,8,9,7,16,14,15,13,11,17,12,14,15,14,16,15,13,22,15,14,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27-Sep-74,#NULL!,2,6,3,7071,1509,25,4,3,1,1,1,2,1,2,2,2,-3,-3,-3,3,4,2,1.00,3.00,1.00,8.00,3,4,10,9,0,2,3,2,-3,1,0,0,0
35bba7bdae2603ae5e46758ef7d1feb8,27-Jun-17,9,7,0,0,0,0,1,0,0,0,0,0,#NULL!,1,1,4,2,5,4,3,4,9,1,1,8,8,7,4,1,4,2,3,1,2,4,3,3,4,4,3,4,2,3,4,3,4,4,2,2,3,4,3,4,2,2,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,20,11,10,16,16,13,11,11,1,1,11,11,8,5,1,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,#NULL!,1972,2,6,3,2371,1884,28,4,9,1,1,1,3,1,3,4,3,6,7,5,5,3,3,1.00,0.00,2.00,6.00,0,0,1,1,2,2,-1,1,-2,1,0,0,0
35bfc976ee3aecd46c624db2f0c42194,27-Jun-17,25,1,0,0,1,0,1,1,1,0,0,0,3,2,2,2,4,1,1,5,2,7,17,20,18,1,13,11,6,3,1,1,4,5,5,1,4,4,4,2,2,3,4,1,1,2,5,1,1,4,5,4,5,4,1,4,5,5,1,1,1,6,1,9,21,1,21,9,8,1,6,1,19,12,21,17,21,21,15,21,17,21,8,16,21,21,1,12,13,7,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,12-Dec-67,1967,2,5,2,2272,1916,28,5,7,1,1,1,1,1,1,2,1,-9,-12,-9,2,5,2,-5.00,6.00,1.00,4.00,3,5,4,17,4,1,2,3,-4,1,0,0,0
35f326f4ba9a981a3a155f6ff6d67fe1,02-Jul-17,10,4,0,0,1,1,0,1,0,1,1,0,3,3,2,4,2,3,3,3,4,2,13,21,13,1,17,2,2,1,2,2,4,5,5,1,4,4,4,2,4,1,5,4,3,2,5,5,5,4,4,4,1,3,3,4,5,5,4,1,2,3,1,1,1,1,6,14,1,1,1,1,14,1,16,12,21,6,4,19,16,14,2,13,20,13,1,16,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,21-Jul-92,#NULL!,1,6,3,8921,80,21,3,9,1,1,1,2,1,2,4,3,3,6,5,2,5,2,-3.00,6.00,1.00,4.00,0,3,5,7,-1,2,2,1,4,1,0,0,0
35f69dd53e5a04debd8349e708c2a3e4,03-Jul-17,10,9,0,1,1,1,1,0,1,0,0,0,4,4,1,2,4,2,2,3,3,15,18,19,7,3,10,16,15,3,2,3,5,4,5,1,4,2,4,2,1,1,2,1,4,2,3,1,2,4,4,4,5,2,1,5,5,5,3,1,1,1,1,5,17,1,6,5,6,3,2,1,15,12,18,19,20,17,16,19,14,20,16,19,18,6,3,9,17,15,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,25-Nov-55,#NULL!,3,7,3,9752,17,20,2,5,1,1,1,3,3,9,2,3,-4,-6,-4,1,5,2,-3.00,5.00,-1.00,1.00,2,3,2,11,2,1,2,3,-4,1,0,0,0
35fe84d293cdff1abc9d46df394336a1,28-Jun-17,14,6,0,0,0,1,0,0,1,0,0,0,3,3,2,4,4,3,4,3,4,11,14,16,13,1,11,7,11,4,2,3,4,4,5,2,4,5,4,3,4,3,4,3,4,3,4,3,4,4,4,3,3,2,1,4,5,4,4,3,3,3,7,11,13,13,16,13,9,4,4,12,7,9,21,16,20,20,18,21,16,20,12,12,15,12,1,11,7,10,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,02-Sep-47,#NULL!,4,4,2,1704,398,27,8,4,1,1,1,2,3,9,2,3,2,4,2,2,4,2,-2.00,4.00,2.00,7.00,4,5,13,11,0,2,0,3,0,1,0,0,0
360f440cd79e40d2fdc51ff8e7be92cf,28-Jun-17,11,4,0,1,0,1,1,0,0,0,0,0,#NULL!,2,2,5,2,5,5,1,5,7,15,14,10,8,18,2,14,2,3,3,3,2,5,1,1,4,5,5,3,3,3,4,5,4,5,4,3,4,4,3,3,2,2,5,5,5,2,1,1,3,2,3,5,3,12,7,6,4,3,3,15,11,16,6,12,15,5,17,5,11,7,12,14,10,8,18,1,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,08-Jul-73,#NULL!,2,6,3,6921,226,25,6,6,1,1,1,2,1,2,4,5,11,14,10,3,5,5,0.00,3.00,5.00,8.00,1,4,4,13,1,3,-1,2,1,1,0,0,0
362c9f009f41b817863fdc685809db27,03-Jul-17,436,4,0,1,1,1,1,0,0,1,0,0,2,3,3,3,4,2,2,3,4,15,15,15,14,7,22,14,22,5,4,4,5,4,4,6,4,4,6,4,4,3,3,1,1,4,4,4,3,5,4,4,3,4,1,5,5,5,4,2,2,3,7,11,13,8,6,12,6,8,8,7,10,6,17,14,16,17,14,19,13,16,15,15,15,13,6,22,12,22,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,04-Nov-90,#NULL!,1,7,3,2871,1931,28,5,4,1,1,1,2,1,2,2,3,-2,-6,-5,1,#NULL!,2,0.00,#NULL!,#NULL!,8.00,4,4,9,7,1,0,0,4,1,1,0,0,0
363518363835b812929bf1f39e549f10,03-Jul-17,16,6,0,1,0,0,1,0,1,0,0,0,3,3,2,1,2,2,1,2,1,18,5,1,2,1,5,6,17,6,3,4,2,3,3,2,2,5,5,4,4,3,4,4,5,3,4,2,4,4,4,4,4,2,2,3,2,3,3,2,2,3,3,3,8,2,4,3,3,3,4,3,4,3,16,10,3,7,6,12,6,11,19,10,3,5,3,7,7,17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,23-Aug-43,#NULL!,4,4,2,7333,200,25,10,3,1,1,1,2,3,9,4,4,-5,-1,3,4,4,4,2.00,1.00,5.00,8.00,2,1,3,4,0,2,1,2,-2,1,0,0,0
364383f73978a4dfc5a3f19b3a8856a7,28-Jun-17,7,6,0,1,0,1,0,1,1,0,0,0,3,2,2,2,4,3,4,4,4,1,16,18,13,1,11,9,1,2,1,2,4,5,5,1,4,6,4,2,2,1,4,2,4,4,4,2,1,2,4,3,4,2,3,2,4,5,2,1,1,3,1,1,1,4,1,12,1,1,1,4,8,7,13,16,16,7,5,20,3,17,1,15,17,11,1,9,7,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,22-Jun-84,#NULL!,1,7,3,2515,518,28,4,4,1,1,1,2,3,9,2,2,-1,0,0,2,5,2,-4.00,6.00,#NULL!,2.00,0,3,7,5,3,2,-1,-1,-2,1,0,0,0
3651c18a3e0a2d200e70265b5a11c291,04-Jul-17,11,7,0,0,1,0,0,1,0,0,0,0,#NULL!,3,2,3,2,3,3,3,3,16,15,13,7,10,7,18,22,5,1,5,2,5,5,1,4,2,4,4,4,1,3,3,4,2,4,2,2,4,4,4,4,4,1,5,5,5,3,2,2,1,1,1,13,16,4,16,1,1,1,6,6,3,16,16,21,21,20,16,1,17,16,15,10,5,12,5,19,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,21-Apr-90,#NULL!,1,5,2,3031,599,28,4,1,1,1,1,3,1,3,4,3,1,2,2,4,5,2,1.00,6.00,-1.00,6.00,1,4,13,4,2,0,2,3,-2,1,0,0,0
366a34919d9418d9e80082da5eead349,28-Jun-17,11,4,0,1,0,1,0,1,0,0,0,0,#NULL!,3,2,3,4,3,3,3,4,14,14,14,13,4,6,14,11,3,2,4,3,3,4,3,4,2,3,2,2,2,3,3,4,3,4,4,5,4,2,4,1,4,1,4,4,4,4,4,2,3,4,15,6,13,4,18,5,5,5,12,5,5,10,13,13,11,6,21,5,17,14,14,14,13,4,4,14,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,28-Nov-88,#NULL!,1,6,3,3202,1930,28,3,3,1,1,1,2,1,2,2,3,0,1,1,3,3,2,0.00,1.00,-2.00,3.00,3,4,14,5,-3,0,1,3,3,1,0,0,0
367aa895101504a3cb75c27a1b16eb23,28-Jun-17,12,7,0,1,0,1,0,1,0,0,0,0,#NULL!,3,2,4,4,4,2,3,3,6,9,21,12,1,14,11,11,1,1,1,5,5,4,2,3,5,5,5,3,3,2,1,2,4,5,4,2,5,4,5,4,2,1,5,5,5,4,5,4,1,2,8,2,10,14,11,11,1,1,6,11,1,21,21,20,20,21,21,20,20,9,12,20,14,1,16,13,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,19-Oct-98,#NULL!,1,6,3,2315,546,28,7,5,1,1,1,3,1,3,2,3,0,-4,-4,1,4,3,-6.00,4.00,4.00,8.00,2,4,9,9,2,3,1,4,0,1,0,0,0
36b1033ae470e304ac6240a7b6806641,28-Jun-17,10,2,0,1,0,0,0,1,1,0,0,0,4,4,1,4,2,4,4,1,5,10,10,1,1,1,1,18,11,6,3,4,1,2,4,4,5,4,5,4,4,3,3,1,4,2,4,1,1,3,4,3,3,2,1,4,5,5,3,1,2,2,4,4,10,1,1,17,1,1,1,1,15,1,19,17,8,17,18,19,2,19,11,11,1,1,1,1,19,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,28-Jan-44,#NULL!,4,3,1,1422,451,27,8,1,1,1,1,1,2,9,4,5,8,7,5,5,2,1,3.00,-1.00,1.00,8.00,1,3,6,6,3,2,1,2,-2,1,0,0,0
36e7bcc7d9849f7ed7cbb15b95914873,29-Jun-17,1255,1,0,0,0,0,0,0,0,0,1,0,#NULL!,#NULL!,2,6,4,3,2,3,4,3,12,12,14,1,5,12,2,4,2,3,3,4,5,3,3,3,4,2,3,3,3,1,2,3,3,2,2,3,4,4,3,3,1,4,4,2,2,2,1,6,1,1,19,1,5,1,1,1,1,1,6,1,21,13,17,20,16,21,3,16,3,14,15,17,1,3,13,1,19,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13-Oct-79,1963,2,6,3,2312,546,28,3,1,1,1,1,1,1,1,2,3,#NULL!,#NULL!,-3,3,3,3,-1.00,3.00,1.00,5.00,2,1,1,4,2,0,1,2,-1,1,0,0,0
373883c6c951adc6d3f1ac03d6d8cca3,28-Jun-17,15,8,0,1,1,1,1,1,0,0,0,0,#NULL!,2,3,4,2,4,4,2,4,1,1,1,1,21,1,21,1,6,2,5,1,4,4,2,4,4,4,5,4,3,4,3,5,3,4,2,5,4,4,4,4,3,3,4,4,4,4,4,3,1,1,1,21,1,21,21,21,1,1,1,21,1,21,1,10,21,1,21,1,21,1,1,1,1,20,1,20,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,16-Jul-81,#NULL!,2,6,3,5995,1894,31,3,1,1,1,1,3,2,9,4,4,6,9,7,5,4,2,3.00,3.00,1.00,9.00,3,5,8,14,-1,1,1,1,-2,1,0,0,0
